time_s,reference,speed,measurement,command
4.03,0.8,0.7797067212889955,0.7986960289763911,0.7520348624310367
4.04,0.8,0.7823001537892229,0.7507258583679887,0.9223455088015036
4.05,0.8,0.7788192681007412,0.8394799521986309,0.5908514409227281
4.0600000000000005,0.8,0.776216066102272,0.835959674080663,0.6356431581849366
4.07,0.8,0.7753096781948111,0.8154471129510441,0.7263647311919248
4.08,0.8,0.7749923501336515,0.8068623529255375,0.7578566348310338
4.09,0.8,0.7737087633873917,0.8212184213362141,0.7043950790893618
4.1,0.8,0.774171856656751,0.7954391252412181,0.7991788932021533
4.11,0.8,0.7738209515465356,0.8051718893577169,0.7548720755949032
4.12,0.8,0.7773943568944163,0.7426199381152848,0.9703582456799684
4.13,0.8,0.7742871970960786,0.8373766693204874,0.6065005679858478
4.14,0.8,0.7751484908502828,0.7835344046971777,0.8216583535773085
4.15,0.8,0.7712213396137294,0.8561169631608174,0.5591551728398441
4.16,0.8,0.7753809516207525,0.689531420668864,1.0
4.17,0.8,0.7739685225835561,0.8035973063460475,0.6976973545749487
4.18,0.8,0.7722739693283259,0.8132269842016898,0.6807680935458961
4.19,0.8,0.774355363376137,0.7585566648902675,0.8867506419579333
4.2,0.8,0.7739179950691149,0.7924531356751476,0.7503001064899216
4.21,0.8,0.7728789553868688,0.8038510510024246,0.7167708125455831
4.22,0.8,0.7725417372993068,0.7959742158786647,0.7543319605709571
4.23,0.8,0.775099050301782,0.7509553670559247,0.9131939524354464
4.24,0.8,0.7760351831146913,0.7694215371035594,0.8265863550117902
4.25,0.8,0.7738781340212606,0.8167967617859184,0.6573974829760026
4.26,0.8,0.771654699132808,0.8249709373900231,0.6515892151563698
4.2700000000000005,0.8,0.7729387844366483,0.7756137728771293,0.842279390844022
4.28,0.8,0.7739216457549031,0.7760200835982485,0.8269961569406583
4.29,0.8,0.7743521558478369,0.7819414999047887,0.7975997008662661
4.3,0.8,0.7725875773940691,0.8158587642415122,0.6773003408906108
4.3100000000000005,0.8,0.7765524653870727,0.7304260386763218,0.9906564170092664
4.32,0.8,0.7802543963414721,0.723389832029117,0.9801586678790416
4.33,0.8,0.7795026684123063,0.78522699498902,0.7389093602373564
4.34,0.8,0.7822142740993411,0.7352415176921658,0.9286409811992158
4.3500000000000005,0.8,0.7831025391311272,0.7587298951127375,0.8310688508475765
4.36,0.8,0.7822624085469774,0.7865543686630726,0.7368953570028871
4.37,0.8,0.7807970365582637,0.8015626057636006,0.7016669491677237
4.38,0.8,0.7837297692770131,0.7379133631390529,0.9420973360894798
4.39,0.8,0.7813045730810141,0.8157939871472212,0.6503439784970683
4.4,0.8,0.7852808535704502,0.7103559881932087,1.0
4.41,0.8,0.7831603370823013,0.8070974955414815,0.6686524467222583
4.42,0.8,0.7870711002452685,0.7200510670359217,0.9982523110454988
4.43,0.8,0.789378132004947,0.7360741645576092,0.9139578470275882
4.44,0.8,0.7864764002490282,0.8150670091880416,0.6297828854294141
4.45,0.8,0.787119942396581,0.7702219113076428,0.8218712183644337
4.46,0.8,0.7886937628015387,0.7552976104865666,0.8736800646692526
4.47,0.8,0.7891116396018373,0.7709026924299495,0.8116769868179586
4.48,0.8,0.7872617557519919,0.8077129433680521,0.6873680278603395
4.49,0.8,0.7872794090135679,0.7850998839067772,0.7882326851386737
4.5,0.8,0.78728162321268,0.7861040979952381,0.787401189964739
4.51,0.8,0.7845895593637844,0.8294726792249506,0.6392181115234177
4.5200000000000005,0.8,0.7870444074284529,0.7559339356748517,0.9196062029205548
4.53,0.8,0.7882623973765068,0.7681670602854335,0.8540338545714167
4.54,0.8,0.7893549040144348,0.7673651982228542,0.848350262462541
4.55,0.8,0.7859810280875973,0.836111790441901,0.6037917280383739
4.5600000000000005,0.8,0.7839354563938008,0.8256372544107204,0.6734745849287904
4.57,0.8,0.7816053565189196,0.8354185185685306,0.6557799632753336
4.58,0.8,0.783089518535687,0.7802553322380332,0.863234267441124
4.59,0.8,0.7844122854457766,0.7768174164621413,0.8558416985906115
4.6000000000000005,0.8,0.7828129524223921,0.8185232052868792,0.6964489691596305
4.61,0.8,0.7847278490224867,0.7670364852287688,0.8881322654275942
4.62,0.8,0.7830434656811008,0.8179545033574809,0.6920867652462624
4.63,0.8,0.7820340319649747,0.812015175744305,0.7275246112941629
4.64,0.8,0.7848182733073187,0.7541013114374628,0.9351673057938961
4.65,0.8,0.7853340940691816,0.7814904865377126,0.8131884152097806
4.66,0.8,0.7858477286993423,0.7805640543659468,0.8135839987280162
4.67,0.8,0.7816001678704999,0.8551813439044671,0.5522318831130116
4.68,0.8,0.7762447258831017,0.8851131014339029,0.487050858563597
4.69,0.8,0.7788667825546791,0.7722476359196921,0.92045784281986
4.7,0.8,0.7803752043795736,0.7794293697110309,0.8618299829238752
4.71,0.8,0.7843683824817632,0.6891118261880185,1.0
4.72,0.8,0.7833693251683451,0.792829674466957,0.7294202302437668
4.73,0.8,0.7832985677955464,0.783088006275352,0.7794776696644151
4.74,0.8,0.7860273902289301,0.7403848161242212,0.933383801631648
4.75,0.8,0.7834937394515644,0.8174511595394189,0.646676597473821
4.76,0.8,0.7874302169160814,0.7208635870034636,1.0
4.7700000000000005,0.8,0.7872367988074047,0.7788360988441431,0.7767922209388668
4.78,0.8,0.7863480107405417,0.7927910692963284,0.73835345512994
4.79,0.8,0.789296978474482,0.73638801302794,0.9485412361072547
4.8,0.8,0.7863111949778904,0.8235666081627517,0.6250788861619399
4.8100000000000005,0.8,0.7836757311858695,0.8285336649467827,0.6413606864167429
4.82,0.8,0.7876088997097628,0.7282188970589315,1.0
4.83,0.8,0.790844746494152,0.7312953557663283,0.9655804728511697
4.84,0.8,0.7883254742167274,0.8149351258433157,0.6522847712357965
4.8500000000000005,0.8,0.7881591512353912,0.787105594081088,0.7791777102432329
4.86,0.8,0.7910808224097358,0.7397030256466118,0.9488510658243454
4.87,0.8,0.7910508782781106,0.7792717530949216,0.7894338951703522
4.88,0.8,0.790677715107632,0.7867502110529401,0.7705269039017879
4.89,0.8,0.790585918722569,0.7849561577573216,0.7856289139291717
4.9,0.8,0.7881421150071423,0.823685464674315,0.6561767143740971
4.91,0.8,0.7874580155872726,0.803510045002129,0.7505166469143076
4.92,0.8,0.7834245101621146,0.8582365678376832,0.5656152172035794
4.93,0.8,0.7813133707008387,0.8383989298426231,0.6673118397919439
4.94,0.8,0.7813266959875865,0.8084523215925595,0.7820462614719673
4.95,0.8,0.7801644593212592,0.8244098709727654,0.7174036793395862
4.96,0.8,0.7785167376563644,0.8331172461524401,0.6895397677520428
4.97,0.8,0.7786738599099199,0.8067565311259602,0.7871584616019126
4.98,0.8,0.7826979715479213,0.7296441687509664,1.0
4.99,0.8,0.7810235599900867,0.8170746580080941,0.6906053358670159
5.0,0.8,0.7817514951693241,0.7839144634700804,0.8210599948481443
5.01,0.8,0.7783732922794123,0.84650393531129,0.5959503362241765
5.0200000000000005,0.8,0.7796418965892876,0.7821122597436527,0.8481465293225561
5.03,0.8,0.7794254883195473,0.8006815946183171,0.7677394417535662
5.04,0.8,0.7797137506707704,0.7926110845628775,0.7952799176368216
5.05,0.8,0.7764803222026877,0.8469627708602463,0.6018751849262208
5.0600000000000005,0.8,0.7777839777729816,0.7835676149294551,0.8481813785688541
5.07,0.8,0.7798005683171111,0.7670023817188023,0.8886964577001017
5.08,0.8,0.7798263535928924,0.7921642403072138,0.7812187584850874
5.09,0.8,0.7817477109151344,0.7622460228897132,0.8855010063162037
5.1000000000000005,0.8,0.7817070054388517,0.7882292803934089,0.7795089097195881
5.11,0.8,0.7821659449678613,0.7814081242153712,0.8069486795343769
5.12,0.8,0.7818630365551837,0.793030847587863,0.7655059822705974
5.13,0.8,0.7775164746369818,0.8587943980284073,0.5428021310540765
5.14,0.8,0.7801173241289608,0.7612888518129468,0.9205631966958258
5.15,0.8,0.7809019076430467,0.781596252427942,0.8232694174036825
5.16,0.8,0.7820995403273233,0.7729222377424838,0.8467717052782601
5.17,0.8,0.7808349002863794,0.8090040019336742,0.7125443380754067
5.18,0.8,0.7846040024379729,0.7335719149571996,0.9881355186240242
5.19,0.8,0.7862588124683744,0.7568948230395905,0.8756185541100507
5.2,0.8,0.7859846438305019,0.7846792283873835,0.7711795373853918
5.21,0.8,0.7844347697385274,0.8078305578419945,0.7007415687719037
5.22,0.8,0.7848558731193616,0.7825835213194898,0.8075954556844067
5.23,0.8,0.786373645385137,0.7648444222628065,0.8683333477370089
5.24,0.8,0.7885122347039912,0.7517005492342821,0.9039960579221207
5.25,0.8,0.7867508161788421,0.8089823400794163,0.6916342158207899
5.26,0.8,0.7831863346513129,0.8444387598893149,0.5907043321647346
5.2700000000000005,0.8,0.7833524048036574,0.7961013543367643,0.7923201930302588
5.28,0.8,0.7837754398186155,0.7908778058129431,0.8066193306263525
5.29,0.8,0.7834212210234003,0.8015303600684784,0.7642934060817794
5.3,0.8,0.7866382500565695,0.7457151043586693,0.9603578178477075
5.3100000000000005,0.8,0.7874816180679409,0.7741712546198433,0.8330234906819963
5.32,0.8,0.7880861982458254,0.776764561219896,0.8207335278515853
5.33,0.8,0.7872083958554121,0.7998958163511027,0.7398070667730992
5.34,0.8,0.7874503616852301,0.7859273682314314,0.800516516495401
5.3500000000000005,0.8,0.7906749464161281,0.7387943596068326,0.9648025218846247
5.36,0.8,0.7872722414911186,0.8356841086191319,0.603526175540605
5.37,0.8,0.7833685471587946,0.8549685792709378,0.5725690532132934
5.38,0.8,0.7853405586528726,0.7728406625996003,0.891829179333087
5.39,0.8,0.7850824780991079,0.8012941942234624,0.7711461281958185
5.4,0.8,0.7851949345648898,0.7957689413785523,0.7912675837171119
5.41,0.8,0.7839484382180539,0.8165814792174166,0.7166376354889171
5.42,0.8,0.7878766484322711,0.7247571142998738,1.0
5.43,0.8,0.7836765823972511,0.8523970373831491,0.5568730165061747
5.44,0.8,0.7858097402315618,0.7649624891495942,0.901000263284339
5.45,0.8,0.7830237218114251,0.8363787859235797,0.632578727124046
5.46,0.8,0.783908796206248,0.7862505675931539,0.8317028135266832
5.47,0.8,0.7857178184405801,0.768326570839632,0.8834050190945149
5.48,0.8,0.7864497709550472,0.7800997104857822,0.8259752067362711
5.49,0.8,0.7844207599606738,0.8223366887880079,0.6748541662645104
5.5,0.8,0.7873643231525763,0.749889714795553,0.9463167355153101
5.51,0.8,0.7883654716616328,0.7723572065902817,0.8424274911506877
5.5200000000000005,0.8,0.7894686931948088,0.7690782627060824,0.8490426559863131
5.53,0.8,0.7932965351367214,0.7208507573775157,1.0
5.54,0.8,0.7888768564738484,0.8453135480252777,0.5502142086787115
5.55,0.8,0.7875167104296212,0.8120324097755484,0.7140688240413503
5.5600000000000005,0.8,0.7880359051884015,0.7866641095692385,0.8160724221625341
5.57,0.8,0.7854390190589233,0.8345824134383301,0.6452071680671032
5.58,0.8,0.7888236192016267,0.7471818249952846,0.9715920269076088
5.59,0.8,0.7891211339565792,0.7858856266319652,0.8051869307240143
5.6000000000000005,0.8,0.7848495206738411,0.8581372474206312,0.5541824034059791
5.61,0.8,0.7835153027680056,0.8240361772189623,0.7114675358528892
5.62,0.8,0.7874513881722237,0.6944972864815867,1.0
5.63,0.8,0.7913159083872742,0.6541681360762293,1.0
5.64,0.8,0.7920064884247773,0.7497997539035212,0.8292978104499441
5.65,0.8,0.7875166375766881,0.8344578207723409,0.5450646917798754
5.66,0.8,0.788217296571274,0.7686188060283077,0.826052882278916
5.67,0.8,0.7882032344800092,0.7795075339802503,0.7874438815517085
5.68,0.8,0.7862051800123045,0.8125340921651945,0.6783102387562557
5.69,0.8,0.7885340504174504,0.7507970878533414,0.9142930522953233
5.7,0.8,0.7875566662580907,0.7970491662365712,0.7347779216526711
5.71,0.8,0.785425814151487,0.8192405952905062,0.67035980039489
5.72,0.8,0.7846594788488155,0.8041063429606943,0.7432773725045482
5.73,0.8,0.7842308569217811,0.8004972974078406,0.761085272861925
5.74,0.8,0.786385524090961,0.7601490123236808,0.9027375512266748
5.75,0.8,0.7851699512324746,0.8069570098976021,0.7195290168742119
5.76,0.8,0.7866447554131644,0.7680647483157422,0.8662841811704153
5.7700000000000005,0.8,0.7833845714578849,0.8388426334356306,0.6073346378727909
5.78,0.8,0.7777309879994004,0.886188281005579,0.47243748124124163
5.79,0.8,0.7817111282303029,0.74813475270763,0.9966387006990325
5.8,0.8,0.7856800168079338,0.6947310453193531,1.0
5.8100000000000005,0.8,0.7862316614350301,0.7686624209547477,0.8160204712982319
5.82,0.8,0.7847436480626854,0.8013054657282529,0.7043909259560731
5.83,0.8,0.7820203307612508,0.8267489011406999,0.6349611964837851
5.84,0.8,0.7799229731872165,0.8251809513013022,0.6666656641893621
5.8500000000000005,0.8,0.7829999196791804,0.7485649185346185,0.949155030245232
5.86,0.8,0.7852968681346845,0.7512705060390135,0.9093320847319082
5.87,0.8,0.7818683105884698,0.8359889048831037,0.5967262030928826
5.88,0.8,0.7852895392651115,0.7381728024912155,0.9700358878037566
5.89,0.8,0.7823666477968421,0.8288987933136969,0.6245305085102912
5.9,0.8,0.7835342252795853,0.7732911307087038,0.8465834093477157
5.91,0.8,0.7819013251544434,0.8141903688184312,0.693724718396786
5.92,0.8,0.7808255197378647,0.8101479137049948,0.7227320272426142
5.93,0.8,0.7797989075467435,0.8118916189803078,0.7243618492261957
5.94,0.8,0.7788538957868261,0.8126159754344878,0.7278232607512859
5.95,0.8,0.782634222878453,0.7392782565803719,0.986771885826308
5.96,0.8,0.7821904427881872,0.7945350672229046,0.7582263179138333
5.97,0.8,0.7826033319385196,0.7827497392408166,0.8048993460564714
5.98,0.8,0.7821941811126752,0.7949396530844249,0.7601000365170824
5.99,0.8,0.7795741803250018,0.8315241168823,0.6380941377906341
6.0,0.8,0.7813856117107295,0.7687298506798846,0.8792029065400271
6.01,0.8,0.7838241845494377,0.7529067948058896,0.9155071178396814
6.0200000000000005,0.8,0.7857292145628247,0.7546995655020103,0.8886008352857244
6.03,0.8,0.7861990351165896,0.7732964794515087,0.8115693450198911
6.04,0.8,0.7839820909889613,0.8163034571470328,0.6642671080970334
6.05,0.8,0.7863525203412217,0.7513894659590429,0.9143557053632844
6.0600000000000005,0.8,0.7832066361231594,0.8327228361452735,0.6133288883477953
6.07,0.8,0.7830871142473451,0.7948246947444597,0.7766329329533707
6.08,0.8,0.784290719992652,0.7740426774215327,0.8492854302392224
6.09,0.8,0.7879919632040534,0.7310246808812026,0.9878590966197305
6.1000000000000005,0.8,0.7868628641389313,0.7977892905834575,0.725891514622332
6.11,0.8,0.784995054150785,0.8145216370226285,0.6841333147908826
6.12,0.8,0.7889042349844071,0.7143644226817325,1.0
6.13,0.8,0.7851864778669652,0.8365826178358331,0.5844275935250994
6.140000000000001,0.8,0.7813332702263676,0.8510963584626965,0.5732600576340956
6.15,0.8,0.7817115365769389,0.7948733621027646,0.8021379195077927
6.16,0.8,0.78152270255509,0.801382772511572,0.7713256653752526
6.17,0.8,0.7764604242274913,0.8780705024186133,0.5030973945371561
6.18,0.8,0.775520392437333,0.8257360514215392,0.7247586757687858
6.19,0.8,0.7796018398475633,0.7396101044799998,1.0
6.2,0.8,0.7806324650757706,0.7789360324016663,0.836286227398967
6.21,0.8,0.7817463802957567,0.7743552223710815,0.8418978021750106
6.22,0.8,0.7825879011943924,0.7757113084519508,0.8280300297207148
6.23,0.8,0.7865408484454034,0.6880171884839461,1.0
6.24,0.8,0.7835872134812799,0.8168210420679132,0.6240909254186093
6.25,0.8,0.7850575278316274,0.758117768798757,0.8644545027503905
6.26,0.8,0.7842527748578693,0.7916035864107359,0.740796114274932
6.2700000000000005,0.8,0.7845141684477434,0.7788072011081894,0.7986294223009467
6.28,0.8,0.7822487125821336,0.8193579835284643,0.6599140958392036
6.29,0.8,0.7835390152777895,0.7704163649710281,0.8532153608432071
6.3,0.8,0.785787820019175,0.751721892846182,0.9072232760539941
6.3100000000000005,0.8,0.7841895350023727,0.8070847192215449,0.6978821440950455
6.32,0.8,0.7808585207119233,0.8403849623959813,0.6009837490276586
6.33,0.8,0.7827053062682557,0.7680660933764537,0.8824317263102063
6.34,0.8,0.7797891194369884,0.837503227381305,0.6223150305485494
6.3500000000000005,0.8,0.7803607743088999,0.7902764454372588,0.8112301373921224
6.36,0.8,0.7827284442097631,0.7590515948976567,0.910582618856371
6.37,0.8,0.779292711686619,0.8437347562240892,0.5937631554368343
6.38,0.8,0.7826133325790117,0.7465476582644781,0.9619268607682193
6.390000000000001,0.8,0.7804510721036,0.8231752605436005,0.6636890064313673
6.4,0.8,0.7826508433522653,0.7605236334320662,0.9014384907801959
6.41,0.8,0.7819054476920819,0.800659589177953,0.7416540820421791
6.42,0.8,0.7856250815694494,0.732539515480983,0.9864853109472939
6.43,0.8,0.7874751372669183,0.7521213767192826,0.8873781449302367
6.44,0.8,0.7841936168197461,0.8300772292949049,0.6069915126724474
6.45,0.8,0.7840447416916254,0.79171829089633,0.776005484773112
6.46,0.8,0.7843407631302833,0.7855764623502787,0.8003259208178093
6.47,0.8,0.7857974515180403,0.7667484334489065,0.8644586244569143
6.48,0.8,0.7847001886874483,0.8036566784671533,0.7254479958354833
6.49,0.8,0.7885824532594028,0.7288094175835362,0.9982247401449438
6.5,0.8,0.7908723431122098,0.7437850434863479,0.9145263951637875
6.51,0.8,0.7903185051467114,0.7845607284990205,0.7604112550098033
6.5200000000000005,0.8,0.7917727008240937,0.7569472638995689,0.8702992674027346
6.53,0.8,0.7926726102394138,0.7637489500918713,0.8412677186667028
6.54,0.8,0.7919173170709622,0.7898124799174758,0.7511314859745772
6.55,0.8,0.791654215962286,0.7864164637931043,0.777446756093769
6.5600000000000005,0.8,0.791771033926851,0.7827539479367867,0.798079204013358
6.57,0.8,0.7871725524449606,0.8583820586896037,0.5388545524228845
6.58,0.8,0.7853826964868191,0.827615584455948,0.6887304747471772
6.59,0.8,0.7833984373546968,0.8345720772279748,0.6762484442200934
6.6000000000000005,0.8,0.7849578979982245,0.7822719573000901,0.8691687727487185
6.61,0.8,0.7872150605217726,0.7647705264853001,0.9091018367933721
6.62,0.8,0.7910838776031949,0.7290590934237198,1.0
6.63,0.8,0.7913943675291567,0.7771583814133027,0.808160823531094
6.640000000000001,0.8,0.7951871972104447,0.7079561468568852,1.0
6.65,0.8,0.7951508838092228,0.7718375445271957,0.7931899601432385
6.66,0.8,0.7919301475934014,0.8257204412265706,0.6180103919390463
6.67,0.8,0.7874809463276179,0.8567913573646131,0.5472240779753086
6.68,0.8,0.785799294893481,0.826105222994982,0.6949901174500892
6.69,0.8,0.7890601105389644,0.7513352772022082,0.9651441553950675
6.7,0.8,0.7880286857018621,0.8087648514510589,0.7323317444983364
6.71,0.8,0.7904820625712324,0.7564621246995635,0.9229644135172261
6.72,0.8,0.7882611856799795,0.8234010141747563,0.6683338335523212
6.73,0.8,0.7889721621730523,0.7838067383525739,0.8273648927989884
6.74,0.8,0.7870472353308225,0.8233001667513349,0.6831011858504139
6.75,0.8,0.7812503465030646,0.8899630582201442,0.46821834980413524
6.76,0.8,0.7809421582180645,0.8181513186363594,0.7642999908280597
6.7700000000000005,0.8,0.7769496500424914,0.8742401560332127,0.5613542085615454
6.78,0.8,0.7791710656652068,0.7840473425617405,0.8991275092918396
6.79,0.8,0.7818986600015799,0.7659823568379537,0.9291887541657305
6.8,0.8,0.7796337726231033,0.83524683556998,0.6573298541853667
6.8100000000000005,0.8,0.7768687775529379,0.8486080348337908,0.627559043764008
6.82,0.8,0.7804122065872104,0.7546681937706604,0.971757374437926
6.83,0.8,0.7813653723794252,0.783477485211053,0.8328363251590207
6.84,0.8,0.7853405474270719,0.7239841912278075,1.0
6.8500000000000005,0.8,0.7856845113969977,0.7773387123223643,0.8042585657729903
6.86,0.8,0.7833169779184939,0.821217800537088,0.6554701700792864
6.87,0.8,0.7840788230208431,0.7798615844223642,0.8252184585477015
6.88,0.8,0.7859073668207449,0.7613100167175748,0.8846487320154455
6.890000000000001,0.8,0.7894646376856089,0.7296177707324334,0.9815572643882655
6.9,0.8,0.7877850488541975,0.8041948176823216,0.6970872519579796
6.91,0.8,0.7855875967246704,0.8196866754008146,0.6669251817302062
6.92,0.8,0.7845133682258263,0.8094476240357011,0.726505029288248
6.93,0.8,0.7845761482264603,0.7947259961838068,0.7879662682606958
6.94,0.8,0.7884762425357017,0.7336135342529136,0.9990813352347396
6.95,0.8,0.7837822557702794,0.8589485881669491,0.5303069704374768
6.96,0.8,0.7848900799251308,0.7815208011865598,0.8447125842871114
6.97,0.8,0.7859171085922643,0.7790982219247176,0.8413766566174694
6.98,0.8,0.7844805736675554,0.8152342505936934,0.7069076877332754
6.99,0.8,0.7883991086917816,0.6979531242593596,1.0
7.0,0.8,0.7879359224951407,0.785820419198481,0.762923867876527
7.01,0.8,0.7879107864671091,0.7824643383759465,0.7865534409534033
7.0200000000000005,0.8,0.7867160335195432,0.8028021117449017,0.7221993743509846
7.03,0.8,0.7834333537157938,0.8406024274305268,0.6061686443133257
7.04,0.8,0.7831806706902977,0.8023213588743577,0.7695357873135065
7.05,0.8,0.7871228403141105,0.709896734657191,1.0
7.0600000000000005,0.8,0.7876247796910103,0.7735597701938299,0.8147295060435993
7.07,0.8,0.7867384096085386,0.7958460476147247,0.7388744251550629
7.08,0.8,0.7863114248692076,0.7926250991754182,0.7632542489453333
7.09,0.8,0.7896553902511864,0.7350609087980982,0.9702295208780425
7.1000000000000005,0.8,0.7932175289836403,0.7231050486552507,0.9855730205361501
7.11,0.8,0.7904768104532083,0.8151779641523011,0.6424780098098803
7.12,0.8,0.7891052344331183,0.8042182141750294,0.7150401293482569
7.13,0.8,0.7890749392530299,0.7882531917218194,0.7874389995282547
7.140000000000001,0.8,0.7929099403575203,0.720058059909012,1.0
7.15,0.8,0.787430672698232,0.8638719550423948,0.4915502190966624
7.16,0.8,0.7912955695582641,0.6714213228912966,1.0
7.17,0.8,0.7909440070839722,0.7767316782361058,0.7719596334722069
7.18,0.8,0.7846501224917205,0.8745900642929378,0.44478035451013326
7.19,0.8,0.7856591936765411,0.778353087747281,0.8401490376568541
7.2,0.8,0.7853923497320221,0.7949420022835515,0.7709827767279936
7.21,0.8,0.7887363604918487,0.7382264921522841,0.9693129415224826
7.22,0.8,0.7848624214523275,0.8430819615370254,0.5756697133181843
7.23,0.8,0.7886749598037583,0.7331575050226488,0.99455203078102
7.24,0.8,0.7876400855818967,0.7988517267335166,0.7317568776013679
7.25,0.8,0.78722265989867,0.7930363114359426,0.7646816730044282
7.26,0.8,0.7899308404108174,0.7451936776799277,0.9361725880667756
7.2700000000000005,0.8,0.787123311291075,0.8254100164751385,0.6355167388249889
7.28,0.8,0.7908839875072726,0.730484990841886,0.993960503181941
7.29,0.8,0.791906544619751,0.7635446061899305,0.8471246286935832
7.3,0.8,0.7911370646709186,0.7907584565031041,0.7495851474339699
7.3100000000000005,0.8,0.7916335001154388,0.7746371568017332,0.8184410141195269
7.32,0.8,0.7898658220215938,0.8103457670999847,0.6944112049539682
7.33,0.8,0.7874416353876661,0.8268280156616793,0.6565355571555657
7.34,0.8,0.7886841413469526,0.7756906848175292,0.855779463148427
7.3500000000000005,0.8,0.7902099851569745,0.767025502632069,0.8726055508981518
7.36,0.8,0.7913079823071875,0.7695308559864233,0.8505998284186868
7.37,0.8,0.7918022698957988,0.7766842245069656,0.8184937996808114
7.38,0.8,0.7892743638861476,0.8241882256835656,0.6527674393649823
7.390000000000001,0.8,0.7900043837811616,0.7805709636242132,0.8294254581119143
7.4,0.8,0.7889714004459685,0.8063099651277429,0.7331903003455432
7.41,0.8,0.7894533060996763,0.7853252894046364,0.8154762113999009
7.42,0.8,0.7917065179880238,0.7556746990831766,0.9133799599587885
7.43,0.8,0.7891134703737671,0.8262553075810549,0.6490888992039038
7.44,0.8,0.7919975897072327,0.7475918200510364,0.9477400337143742
7.45,0.8,0.7915460974460229,0.7922455015755173,0.767165515340694
7.46,0.8,0.7875262011661582,0.8510270516490589,0.5704518020534686
7.47,0.8,0.7910144305881329,0.7438019194828264,0.9793788193747657
7.48,0.8,0.7909856861854642,0.7888068897556821,0.7894334884413515
7.49,0.8,0.7947859464366376,0.7275944422488008,1.0
7.5,0.8,0.7950642399622132,0.7744092955877449,0.8100920903432941
7.51,0.8,0.797895789233799,0.7352802536217183,0.9507994498994332
7.5200000000000005,0.8,0.7973151333307391,0.7834323020804385,0.7659597145655023
7.53,0.8,0.7974938955093949,0.7757832348884401,0.8071470531568069
7.54,0.8,0.7960697916385634,0.8027727600616362,0.7191681826136656
7.55,0.8,0.791430138501661,0.8594418279314209,0.5408888691089331
7.5600000000000005,0.8,0.7912316083352863,0.8027495191663514,0.7805109793510503
7.57,0.8,0.7900570274173191,0.817558586445284,0.7266296578470891
7.58,0.8,0.790882863190797,0.7880289498375699,0.8354779949586053
7.59,0.8,0.7919163994949144,0.7811019185721488,0.8477273599172562
7.6000000000000005,0.8,0.7941456307677625,0.7585571265197666,0.914524119501555
7.61,0.8,0.7978884374810759,0.7221113579304751,1.0
7.62,0.8,0.7963904200723189,0.8006332522170435,0.7154974799994439
7.63,0.8,0.7914595882744557,0.8615553608382207,0.5251946711898452
7.640000000000001,0.8,0.7906936084592066,0.8105115831492845,0.7493306984357538
7.65,0.8,0.7926016170719609,0.7693340501137561,0.8956340821606927
7.66,0.8,0.7884765751459082,0.8585778628172508,0.5657243111390613
7.67,0.8,0.7905793100738508,0.7711716350674409,0.904126996182756
7.68,0.8,0.7925413603187716,0.7658257215913179,0.8984920735444966
7.69,0.8,0.7955024477056178,0.7440335862508395,0.9554011665953117
7.7,0.8,0.7971542952026879,0.7570204103022964,0.8863540600444717
7.71,0.8,0.7967089658798641,0.7872997804198162,0.7726611824473787
7.72,0.8,0.7908273959749437,0.8766697925926694,0.47322262110924396
7.73,0.8,0.7920003280184014,0.7825803474443866,0.8553386583651179
7.74,0.8,0.7949026702730247,0.7507396759623975,0.9516291520226853
7.75,0.8,0.796011294893463,0.7706859250957794,0.8558770243971302
7.76,0.8,0.7959446425552001,0.7870968244632289,0.7923454162890065
7.7700000000000005,0.8,0.7996547399632874,0.7274745655876474,1.0
7.78,0.8,0.7979667464763572,0.8047198774075748,0.7068150981821255
7.79,0.8,0.7953819620436517,0.8259934858993444,0.655803602677555
7.8,0.8,0.7944505897107906,0.8082144516838535,0.7441564837362888
7.8100000000000005,0.8,0.7930328204836196,0.8184798957414172,0.7164732822163806
7.82,0.8,0.796699819783051,0.7414509387594878,0.9947177819523523
7.83,0.8,0.8003961866960865,0.7287561436771834,1.0
7.84,0.8,0.7958001177526091,0.8518191705050838,0.5476123948048287
7.8500000000000005,0.8,0.7929187701762053,0.8395733712022877,0.6373260010504023
7.86,0.8,0.7966838834457288,0.73130819188027,1.0
7.87,0.8,0.7956197870378189,0.8049391497704242,0.7381585810106803
7.88,0.8,0.7953168952036784,0.7966409018367848,0.7789607361600912
7.890000000000001,0.8,0.7937902698940621,0.8171123470719174,0.7113525031747775
7.9,0.8,0.7934797271854747,0.8021337183784453,0.7767104209217506
7.91,0.8,0.7950021412525661,0.7733944510019445,0.877212500875502
7.92,0.8,0.7943668724805608,0.8028124067782819,0.760062358792274
7.930000000000001,0.8,0.7939893771320652,0.8006487477472892,0.7736046283133035
7.94,0.8,0.794213436447537,0.7920442718917148,0.806312639483011
7.95,0.8,0.797955010330309,0.72011669122666,1.0
7.96,0.8,0.8016285555970307,0.6781469694326878,1.0
7.97,0.8,0.8012628029679122,0.7700210038600915,0.7815121609955119
7.98,0.8,0.8033825375167475,0.735871942643416,0.9178482031538524
7.99,0.8,0.8004485239065098,0.8134850192266594,0.6420117889536762
8.0,0.8,0.7972730245020975,0.8290923926068184,0.6257960566638308
