method,time_s,reference,speed,command,error
Ziegler-Nichols relay,4.84,0.8,0.8005479874686382,0.7287121132292527,-0.0005479874686381558
Ziegler-Nichols relay,4.8500000000000005,0.8,0.8004430988793168,0.7947791150559609,-0.00044309887931670566
Ziegler-Nichols relay,4.86,0.8,0.801544152489717,0.8610010474513329,-0.0015441524897169545
Ziegler-Nichols relay,4.87,0.8,0.8012947119465886,0.7878249226176575,-0.0012947119465885892
Ziegler-Nichols relay,4.88,0.8,0.8010013830625349,0.7851616233236334,-0.001001383062534833
Ziegler-Nichols relay,4.89,0.8,0.8008902318417248,0.7948880659179817,-0.0008902318417247645
Ziegler-Nichols relay,4.9,0.8,0.7998920589634861,0.745990723538601,0.0001079410365139033
Ziegler-Nichols relay,4.91,0.8,0.7997540649688649,0.7923023892593198,0.00024593503113512494
Ziegler-Nichols relay,4.92,0.8,0.7983018397438366,0.7198816775923079,0.001698160256163428
Ziegler-Nichols relay,4.93,0.8,0.7978215837535793,0.7718877602796825,0.002178416246420789
Ziegler-Nichols relay,4.94,0.8,0.7981613926156216,0.816511071165905,0.0018386073843784656
Ziegler-Nichols relay,4.95,0.8,0.7979010999133302,0.7838452939895987,0.002098900086669797
Ziegler-Nichols relay,4.96,0.8,0.7974556792250147,0.7734029620559767,0.0025443207749853425
Ziegler-Nichols relay,4.97,0.8,0.7977442994755019,0.8133297930018083,0.0022557005244981942
Ziegler-Nichols relay,4.98,0.8,0.7997351949119967,0.9072435484827193,0.00026480508800330593
Ziegler-Nichols relay,4.99,0.8,0.7988073261283739,0.7487024118127408,0.0011926738716261376
Ziegler-Nichols relay,5.0,0.8,0.7990471523800322,0.8119977699695784,0.0009528476199678337
Ziegler-Nichols relay,5.01,0.8,0.7976607195522992,0.7227933468547207,0.00233928044770082
Ziegler-Nichols relay,5.0200000000000005,0.8,0.7983366133592797,0.8348348789362291,0.001663386640720299
Ziegler-Nichols relay,5.03,0.8,0.7982621448064654,0.7942408429544937,0.0017378551935346431
Ziegler-Nichols relay,5.04,0.8,0.7983885627455893,0.8052151314582817,0.001611437254410708
Ziegler-Nichols relay,5.05,0.8,0.7971205580077834,0.7286483021662635,0.0028794419922166803
Ziegler-Nichols relay,5.0600000000000005,0.8,0.7978359769344368,0.836468598973721,0.002164023065563292
Ziegler-Nichols relay,5.07,0.8,0.7986385893927783,0.8419796621432224,0.0013614106072217247
Ziegler-Nichols relay,5.08,0.8,0.7985153754571095,0.7918618229309927,0.0014846245428905558
Ziegler-Nichols relay,5.09,0.8,0.7991747920934769,0.8347832904573125,0.0008252079065231843
Ziegler-Nichols relay,5.1000000000000005,0.8,0.7989678790890709,0.7877945768511472,0.0010321209109291907
Ziegler-Nichols relay,5.11,0.8,0.7990292008598662,0.8023405764828125,0.0009707991401338711
Ziegler-Nichols relay,5.12,0.8,0.7988016491059722,0.7865138543956942,0.0011983508940278664
Ziegler-Nichols relay,5.13,0.8,0.7970672239389583,0.7034082649202087,0.0029327760610416975
Ziegler-Nichols relay,5.14,0.8,0.7983365959150113,0.8668826826218713,0.0016634040849887732
Ziegler-Nichols relay,5.15,0.8,0.7985977125001869,0.8126980080996652,0.001402287499813193
Ziegler-Nichols relay,5.16,0.8,0.7989753392918039,0.8193671860391205,0.001024660708196179
Ziegler-Nichols relay,5.17,0.8,0.7983463303816636,0.7643798492340911,0.0016536696183364619
Ziegler-Nichols relay,5.18,0.8,0.7998046537500557,0.8785541156432309,0.00019534624994432814
Ziegler-Nichols relay,5.19,0.8,0.8001702814830404,0.8199141790642123,-0.0001702814830403243
Ziegler-Nichols relay,5.2,0.8,0.7997814074121308,0.7787822075830136,0.00021859258786927072
Ziegler-Nichols relay,5.21,0.8,0.7990271166959958,0.7582954180247075,0.0009728833040042462
Ziegler-Nichols relay,5.22,0.8,0.7991961919652772,0.8083262565064743,0.0008038080347227972
Ziegler-Nichols relay,5.23,0.8,0.7997434788851356,0.829296972557487,0.0002565211148644053
Ziegler-Nichols relay,5.24,0.8,0.8004295160333219,0.8374755220353777,-0.00042951603332186394
Ziegler-Nichols relay,5.25,0.8,0.7995066685286553,0.7496729032766583,0.0004933314713447823
Ziegler-Nichols relay,5.26,0.8,0.798103048672473,0.7223075764386299,0.0018969513275270966
Ziegler-Nichols relay,5.2700000000000005,0.8,0.7983920539241421,0.8139983375142773,0.0016079460758579023
Ziegler-Nichols relay,5.28,0.8,0.7986635807571301,0.8133260297384802,0.0013364192428699795
Ziegler-Nichols relay,5.29,0.8,0.7985541725889461,0.7926461315070151,0.0014458274110539238
Ziegler-Nichols relay,5.3,0.8,0.7998359384222762,0.8690512934221005,0.00016406157772386187
Ziegler-Nichols relay,5.3100000000000005,0.8,0.7999542670856048,0.8063440149053502,4.573291439524674e-05
Ziegler-Nichols relay,5.32,0.8,0.8000062307386996,0.80281226800582,-6.230738699541938e-06
Ziegler-Nichols relay,5.33,0.8,0.7995134769594087,0.7729047728777008,0.0004865230405913801
Ziegler-Nichols relay,5.34,0.8,0.799572538675769,0.8027618713592287,0.00042746132423099326
Ziegler-Nichols relay,5.3500000000000005,0.8,0.8007732326227829,0.8656107057615277,-0.0007732326227828379
Ziegler-Nichols relay,5.36,0.8,0.7991954735774542,0.7139964851297096,0.0008045264225458038
Ziegler-Nichols relay,5.37,0.8,0.7977674440304653,0.720653848493063,0.002232555969534755
Ziegler-Nichols relay,5.38,0.8,0.7988419629803721,0.8568659862753418,0.001158037019627911
Ziegler-Nichols relay,5.39,0.8,0.7987760130703232,0.7952147179276827,0.0012239869296768457
Ziegler-Nichols relay,5.4,0.8,0.7988557315891238,0.80316053160436,0.0011442684108762258
Ziegler-Nichols relay,5.41,0.8,0.7983853113147701,0.7729826164996709,0.0016146886852299591
Ziegler-Nichols relay,5.42,0.8,0.8003145783235456,0.9044949967974218,-0.0003145783235455335
Ziegler-Nichols relay,5.43,0.8,0.7983956571660197,0.694773914659619,0.0016043428339803656
Ziegler-Nichols relay,5.44,0.8,0.7993466859713557,0.8507022414595032,0.0006533140286443251
Ziegler-Nichols relay,5.45,0.8,0.7981867212340047,0.7355486254170467,0.001813278765995352
Ziegler-Nichols relay,5.46,0.8,0.7986747328041036,0.8250273575894457,0.001325267195896429
Ziegler-Nichols relay,5.47,0.8,0.7993914320595445,0.8380931918533537,0.0006085679404554956
Ziegler-Nichols relay,5.48,0.8,0.7995545922219185,0.8083652409901123,0.0004454077780815524
Ziegler-Nichols relay,5.49,0.8,0.7986468990135543,0.749631465761889,0.0013531009864456989
Ziegler-Nichols relay,5.5,0.8,0.799852366517478,0.8649476117293597,0.0001476334825220027
Ziegler-Nichols relay,5.51,0.8,0.8000643120559328,0.8115093711324867,-6.431205593271372e-05
Ziegler-Nichols relay,5.5200000000000005,0.8,0.8003143367006091,0.8138156675131347,-0.0003143367006090969
Ziegler-Nichols relay,5.53,0.8,0.8016900973400478,0.8759811718697336,-0.0016900973400477692
Ziegler-Nichols relay,5.54,0.8,0.7995759860252245,0.6854139750247645,0.0004240139747755389
Ziegler-Nichols relay,5.55,0.8,0.7991177628195052,0.7743737097106644,0.0008822371804948492
Ziegler-Nichols relay,5.5600000000000005,0.8,0.7994389442098351,0.8167827392876464,0.000561055790164966
Ziegler-Nichols relay,5.57,0.8,0.7984571098872935,0.745438056470044,0.0015428901127065853
Ziegler-Nichols relay,5.58,0.8,0.7999546584311176,0.8808222797976195,4.5341568882473204e-05
Ziegler-Nichols relay,5.59,0.8,0.7999340503891864,0.7988212161249054,6.594961081363149e-05
Ziegler-Nichols relay,5.6000000000000005,0.8,0.7981806878764353,0.7034991121878728,0.0018193121235647869
Ziegler-Nichols relay,5.61,0.8,0.797902568947318,0.7828841467749865,0.0020974310526820084
Ziegler-Nichols relay,5.62,0.8,0.8008334084922962,0.9590987439211183,-0.0008334084922961837
Ziegler-Nichols relay,5.63,0.8,0.8035761670777413,0.9516851306917722,-0.0035761670777412213
Ziegler-Nichols relay,5.64,0.8,0.8029740772245173,0.7704612251504236,-0.0029740772245172575
Ziegler-Nichols relay,5.65,0.8,0.8006902304255977,0.6773625032839398,-0.0006902304255976821
Ziegler-Nichols relay,5.66,0.8,0.8009487945391535,0.8149112566711607,-0.0009487945391534192
Ziegler-Nichols relay,5.67,0.8,0.8008675029946043,0.796477759588948,-0.0008675029946042523
Ziegler-Nichols relay,5.68,0.8,0.800036123674525,0.7551416403902462,-3.6123674524990435e-05
Ziegler-Nichols relay,5.69,0.8,0.8010288434604829,0.8546357119022084,-0.00102884346048282
Ziegler-Nichols relay,5.7,0.8,0.8005264976023556,0.7733998212634869,-0.000526497602355569
Ziegler-Nichols relay,5.71,0.8,0.7996894934634536,0.7544912699627456,0.0003105065365464066
Ziegler-Nichols relay,5.72,0.8,0.7995247630107557,0.7906293185650641,0.0004752369892443431
Ziegler-Nichols relay,5.73,0.8,0.799478800294708,0.7969968136281295,0.0005211997052920747
Ziegler-Nichols relay,5.74,0.8,0.8004037411447316,0.8503505470460025,-0.00040374114473151756
Ziegler-Nichols relay,5.75,0.8,0.7998290930627737,0.7687980966370499,0.00017090693722632277
Ziegler-Nichols relay,5.76,0.8,0.800419792812991,0.8323175793247259,-0.00041979281299098226
Ziegler-Nichols relay,5.7700000000000005,0.8,0.7990599028820736,0.725625846612536,0.0009400971179264195
Ziegler-Nichols relay,5.78,0.8,0.7970397027192812,0.6879488939284879,0.002960297280718893
Ziegler-Nichols relay,5.79,0.8,0.7990643509765352,0.9083953568682489,0.0009356490234648795
Ziegler-Nichols relay,5.8,0.8,0.8015558242966179,0.9360953835810821,-0.0015558242966178248
Ziegler-Nichols relay,5.8100000000000005,0.8,0.8012739279910727,0.7860515274916295,-0.0012739279910726209
Ziegler-Nichols relay,5.82,0.8,0.8003754320512577,0.7518566513012483,-0.00037543205125767365
Ziegler-Nichols relay,5.83,0.8,0.799232274200644,0.7375017502675061,0.0007677257993560227
Ziegler-Nichols relay,5.84,0.8,0.798547802275263,0.7615863183046894,0.0014521977247370366
Ziegler-Nichols relay,5.8500000000000005,0.8,0.7999445815114173,0.8753706602637501,5.5418488582703596e-05
Ziegler-Nichols relay,5.86,0.8,0.8007243400158439,0.8428312992548793,-0.0007243400158438718
Ziegler-Nichols relay,5.87,0.8,0.799166838672068,0.7150617661081673,0.0008331613279320971
Ziegler-Nichols relay,5.88,0.8,0.8005880984288641,0.8773361252958587,-0.0005880984288640922
Ziegler-Nichols relay,5.89,0.8,0.7992605519662141,0.7275730429831165,0.0007394480337858944
Ziegler-Nichols relay,5.9,0.8,0.7997936684558723,0.828581958897412,0.0002063315441277469
Ziegler-Nichols relay,5.91,0.8,0.7991139679691507,0.7624101416861865,0.0008860320308493597
Ziegler-Nichols relay,5.92,0.8,0.7987744315253087,0.7804394635578433,0.001225568474691352
Ziegler-Nichols relay,5.93,0.8,0.7984863945369944,0.7829323971680222,0.0015136054630056073
Ziegler-Nichols relay,5.94,0.8,0.7982468897039279,0.7853136287183312,0.001753110296072169
Ziegler-Nichols relay,5.95,0.8,0.7998400915232711,0.885872989767801,0.000159908476728976
Ziegler-Nichols relay,5.96,0.8,0.7994715389272516,0.7795696987422003,0.0005284610727483985
Ziegler-Nichols relay,5.97,0.8,0.7995437403934406,0.8034426195676427,0.0004562596065594837
Ziegler-Nichols relay,5.98,0.8,0.7992969009276993,0.7859675697776708,0.0007030990723007058
Ziegler-Nichols relay,5.99,0.8,0.7982513212446953,0.7417900183624816,0.0017486787553047112
Ziegler-Nichols relay,6.0,0.8,0.7991064872921102,0.8452854538525154,0.000893512707889843
Ziegler-Nichols relay,6.01,0.8,0.7999998108240012,0.8482392815461155,1.891759988659203e-07
Ziegler-Nichols relay,6.0200000000000005,0.8,0.8005275667323865,0.8290263857851902,-0.0005275667323864086
Ziegler-Nichols relay,6.03,0.8,0.8004452381842714,0.79599949658606,-0.0004452381842713349
Ziegler-Nichols relay,6.04,0.8,0.7993905704848152,0.7424385147141794,0.0006094295151848339
Ziegler-Nichols relay,6.05,0.8,0.8003344784753336,0.8513055099633241,-0.0003344784753335217
Ziegler-Nichols relay,6.0600000000000005,0.8,0.7989507001052867,0.724226668122756,0.0010492998947133625
Ziegler-Nichols relay,6.07,0.8,0.7990163016393398,0.8025587844782056,0.0009836983606602567
Ziegler-Nichols relay,6.08,0.8,0.7995402107687476,0.8278313037567677,0.00045978923125244986
Ziegler-Nichols relay,6.09,0.8,0.8009091332250688,0.8748309458664156,-0.0009091332250688033
Ziegler-Nichols relay,6.1000000000000005,0.8,0.8001663984835019,0.7600587224388865,-0.0001663984835018617
Ziegler-Nichols relay,6.11,0.8,0.7993375105170303,0.7545775603275642,0.0006624894829697636
Ziegler-Nichols relay,6.12,0.8,0.8012697544648169,0.9056109276452894,-0.001269754464816808
Ziegler-Nichols relay,6.13,0.8,0.7994955830178533,0.7036903248818205,0.0005044169821467603
Ziegler-Nichols relay,6.140000000000001,0.8,0.7980641966888582,0.7207693349231235,0.0019358033111418482
Ziegler-Nichols relay,6.15,0.8,0.7985021630149911,0.8221523446261713,0.001497836985008938
Ziegler-Nichols relay,6.16,0.8,0.7985597326875207,0.8016684950041172,0.0014402673124793708
Ziegler-Nichols relay,6.17,0.8,0.7966856158400614,0.6954833060772594,0.003314384159938677
Ziegler-Nichols relay,6.18,0.8,0.7967234357494374,0.7987657108557441,0.0032765642505626635
Ziegler-Nichols relay,6.19,0.8,0.7987485685166767,0.908105737947604,0.0012514314833232953
Ziegler-Nichols relay,6.2,0.8,0.7989972130983891,0.812424020510855,0.0010027869016109303
Ziegler-Nichols relay,6.21,0.8,0.7992729924828844,0.8141650792456283,0.0007270075171156298
Ziegler-Nichols relay,6.22,0.8,0.7994293673075454,0.8078736078392401,0.000570632692454609
Ziegler-Nichols relay,6.23,0.8,0.80169117279231,0.9238286689695919,-0.001691172792309903
Ziegler-Nichols relay,6.24,0.8,0.7999718768600139,0.7071298965160269,2.8123139986124812e-05
Ziegler-Nichols relay,6.25,0.8,0.8004086192198611,0.8239927066516062,-0.00040861921986101724
Ziegler-Nichols relay,6.26,0.8,0.7999020944518876,0.7725497569813212,9.790554811239804e-05
Ziegler-Nichols relay,6.2700000000000005,0.8,0.7999317971116295,0.8015357407376908,6.820288837050548e-05
Ziegler-Nichols relay,6.28,0.8,0.7989802303126,0.7475956231650075,0.0010197696874000295
Ziegler-Nichols relay,6.29,0.8,0.7995806066390758,0.8320009282687678,0.0004193933609242251
Ziegler-Nichols relay,6.3,0.8,0.8004039279339223,0.8448632778556328,-0.000403927933922299
Ziegler-Nichols relay,6.3100000000000005,0.8,0.799590370951209,0.7556582938846902,0.0004096290487910492
Ziegler-Nichols relay,6.32,0.8,0.7982923843618986,0.7282011085391372,0.0017076156381014007
Ziegler-Nichols relay,6.33,0.8,0.799223663726523,0.8495127494162352,0.0007763362734770629
Ziegler-Nichols relay,6.34,0.8,0.7980807216486393,0.7363618494429228,0.0019192783513607425
Ziegler-Nichols relay,6.3500000000000005,0.8,0.7984923976465479,0.8207229015336096,0.0015076023534521532
Ziegler-Nichols relay,6.36,0.8,0.7994710913634946,0.8523205520786186,0.0005289086365054541
Ziegler-Nichols relay,6.37,0.8,0.7980086564541274,0.7190371713483019,0.0019913435458726036
Ziegler-Nichols relay,6.38,0.8,0.7994541625231409,0.87751149024987,0.0005458374768591012
Ziegler-Nichols relay,6.390000000000001,0.8,0.7984710444497239,0.7453826684852034,0.001528955550276101
Ziegler-Nichols relay,6.4,0.8,0.7993853584860671,0.8487583164485974,0.0006146415139329786
Ziegler-Nichols relay,6.41,0.8,0.798972105828241,0.7766564623056331,0.0010278941717590806
Ziegler-Nichols relay,6.42,0.8,0.800384931347004,0.8766775093602054,-0.00038493134700390286
Ziegler-Nichols relay,6.43,0.8,0.8008153743954317,0.8240592990105338,-0.0008153743954316672
Ziegler-Nichols relay,6.44,0.8,0.79924386965517,0.7143826136810378,0.0007561303448300194
Ziegler-Nichols relay,6.45,0.8,0.7992314308801154,0.798559737027165,0.0007685691198846545
Ziegler-Nichols relay,6.46,0.8,0.7993677572227134,0.8067293797230035,0.0006322427772866845
Ziegler-Nichols relay,6.47,0.8,0.7999109854258631,0.8292453083959533,8.901457413690306e-05
Ziegler-Nichols relay,6.48,0.8,0.7993625968032648,0.7697496111829546,0.0006374031967352201
Ziegler-Nichols relay,6.49,0.8,0.8008602275881305,0.8817322899708775,-0.0008602275881304244
Ziegler-Nichols relay,6.5,0.8,0.8014595442755155,0.8338226453943055,-0.001459544275515423
Ziegler-Nichols relay,6.51,0.8,0.8009096200652734,0.7712137127122033,-0.0009096200652733977
Ziegler-Nichols relay,6.5200000000000005,0.8,0.8013045382795212,0.8226301218489003,-0.0013045382795211502
Ziegler-Nichols relay,6.53,0.8,0.8014374719857025,0.808615892119494,-0.001437471985702432
Ziegler-Nichols relay,6.54,0.8,0.8009421868706003,0.7741967906550798,-0.0009421868706002146
Ziegler-Nichols relay,6.55,0.8,0.8007601875511181,0.79093222429908,-0.0007601875511180634
Ziegler-Nichols relay,6.5600000000000005,0.8,0.8007611244855257,0.8008117189435345,-0.0007611244855256771
Ziegler-Nichols relay,6.57,0.8,0.7989347211377524,0.7003089403579978,0.0010652788622476095
Ziegler-Nichols relay,6.58,0.8,0.7985263001748628,0.7764715681788262,0.0014736998251372313
Ziegler-Nichols relay,6.59,0.8,0.7980375671333081,0.7716459828893533,0.0019624328666919544
Ziegler-Nichols relay,6.6000000000000005,0.8,0.798935559033244,0.8474271216297812,0.001064440966756064
Ziegler-Nichols relay,6.61,0.8,0.7998670251907957,0.8501661976985849,0.0001329748092043781
Ziegler-Nichols relay,6.62,0.8,0.8013092279686503,0.879188177972804,-0.001309227968650295
Ziegler-Nichols relay,6.63,0.8,0.8010699475172605,0.7881488031422085,-0.0010699475172604167
Ziegler-Nichols relay,6.640000000000001,0.8,0.8026694808195253,0.8890442791418253,-0.0026694808195252273
Ziegler-Nichols relay,6.65,0.8,0.8021639365747811,0.7748645473585984,-0.002163936574781089
Ziegler-Nichols relay,6.66,0.8,0.8006267670221664,0.7176196111809708,-0.0006267670221663524
Ziegler-Nichols relay,6.67,0.8,0.7989482911079835,0.7083105917421044,0.0010517088920165563
Ziegler-Nichols relay,6.68,0.8,0.7986175658742546,0.7807584032528931,0.0013824341257454575
Ziegler-Nichols relay,6.69,0.8,0.8001666147018986,0.8838152513946773,-0.00016661470189860417
Ziegler-Nichols relay,6.7,0.8,0.7996963862923991,0.7743040521794274,0.00030361370760090267
Ziegler-Nichols relay,6.71,0.8,0.8006732223126979,0.8534223674088274,-0.0006732223126978409
Ziegler-Nichols relay,6.72,0.8,0.7996525340804099,0.7445353695368598,0.0003474659195901175
Ziegler-Nichols relay,6.73,0.8,0.7999852941669942,0.81795433884254,1.4705833005890234e-05
Ziegler-Nichols relay,6.74,0.8,0.799216161513235,0.7576829982102448,0.0007838384867649983
Ziegler-Nichols relay,6.75,0.8,0.7970894434197376,0.6822466663708808,0.0029105565802624023
Ziegler-Nichols relay,6.76,0.8,0.7974381932200634,0.8162706824376509,0.0025618067799366706
Ziegler-Nichols relay,6.7700000000000005,0.8,0.7961810841611513,0.7282971949799003,0.0038189158388487465
Ziegler-Nichols relay,6.78,0.8,0.797488319308938,0.8680790172894214,0.0025116806910620015
Ziegler-Nichols relay,6.79,0.8,0.798648347135972,0.8612898497958082,0.0013516528640280523
Ziegler-Nichols relay,6.8,0.8,0.7976483881767544,0.7436506043790083,0.002351611823245614
Ziegler-Nichols relay,6.8100000000000005,0.8,0.796672492352724,0.7439741178550815,0.0033275076472760734
Ziegler-Nichols relay,6.82,0.8,0.7982913387768639,0.8857090456804155,0.0017086612231361764
Ziegler-Nichols relay,6.83,0.8,0.7985529947976996,0.8126824199228313,0.0014470052023004554
Ziegler-Nichols relay,6.84,0.8,0.8001688752671013,0.887426420614798,-0.0001688752671012983
Ziegler-Nichols relay,6.8500000000000005,0.8,0.7998999115190422,0.785375869123847,0.00010008848095788281
Ziegler-Nichols relay,6.86,0.8,0.7987235055673317,0.7351975841749712,0.001276494432668307
Ziegler-Nichols relay,6.87,0.8,0.7990231561194383,0.8152042859331928,0.0009768438805617397
Ziegler-Nichols relay,6.88,0.8,0.7996654418609362,0.8343488719018255,0.00033455813906380083
Ziegler-Nichols relay,6.890000000000001,0.8,0.8008626378755711,0.8655112226658547,-0.0008626378755710595
Ziegler-Nichols relay,6.9,0.8,0.799848211534883,0.7450691891377245,0.00015178846511709754
Ziegler-Nichols relay,6.91,0.8,0.7988940189801679,0.7473676210255514,0.0011059810198321696
Ziegler-Nichols relay,6.92,0.8,0.7985574668669436,0.7803836527528317,0.0014425331330564228
Ziegler-Nichols relay,6.93,0.8,0.7986884920869259,0.8057638539659716,0.0013115079130741059
Ziegler-Nichols relay,6.94,0.8,0.8002428271746019,0.8841769219091049,-0.00024282717460188952
Ziegler-Nichols relay,6.95,0.8,0.7981721404265955,0.6863550560342466,0.0018278595734045888
Ziegler-Nichols relay,6.96,0.8,0.7987780214892691,0.8314955988736488,0.0012219785107309145
Ziegler-Nichols relay,6.97,0.8,0.7991901619129131,0.8214457447896917,0.0008098380870869004
Ziegler-Nichols relay,6.98,0.8,0.7985657456920072,0.7648472697630886,0.0014342543079928216
Ziegler-Nichols relay,6.99,0.8,0.8010357360018795,0.9344152127349834,-0.0010357360018794504
Ziegler-Nichols relay,7.0,0.8,0.8004099199294483,0.7666158520181627,-0.00040991992944827693
Ziegler-Nichols relay,7.01,0.8,0.8001740895033355,0.7874392464932384,-0.00017408950333541728
Ziegler-Nichols relay,7.0200000000000005,0.8,0.7995749117462967,0.7672193128662002,0.000425088253703354
Ziegler-Nichols relay,7.03,0.8,0.7983000660909456,0.7294584007019852,0.0016999339090544296
Ziegler-Nichols relay,7.04,0.8,0.7984197083529705,0.8048803905023151,0.0015802916470295525
Ziegler-Nichols relay,7.05,0.8,0.8007095773699265,0.9243625042855528,-0.0007095773699264951
Ziegler-Nichols relay,7.0600000000000005,0.8,0.8005592473291082,0.7924414251249206,-0.0005592473291081701
Ziegler-Nichols relay,7.07,0.8,0.799982120351359,0.7688172635529021,1.7879648641083712e-05
Ziegler-Nichols relay,7.08,0.8,0.799737727960439,0.7865405388507614,0.00026227203956108447
Ziegler-Nichols relay,7.09,0.8,0.8010053850964244,0.8694588704396353,-0.0010053850964243383
Ziegler-Nichols relay,7.1000000000000005,0.8,0.8021225669632494,0.8624503877717995,-0.002122566963249306
Ziegler-Nichols relay,7.11,0.8,0.8006527553636623,0.7212829289859647,-0.0006527553636622718
Ziegler-Nichols relay,7.12,0.8,0.8000674873142308,0.7684630126449302,-6.748731423078524e-05
Ziegler-Nichols relay,7.13,0.8,0.8001049183707979,0.8021261954254202,-0.00010491837079784627
Ziegler-Nichols relay,7.140000000000001,0.8,0.8017936004180973,0.8929824309722666,-0.0017936004180972853
Ziegler-Nichols relay,7.15,0.8,0.7993618898516462,0.6680495192632873,0.0006381101483537988
Ziegler-Nichols relay,7.16,0.8,0.8025621127427858,0.9753741488643185,-0.002562112742785727
Ziegler-Nichols relay,7.17,0.8,0.8019237760709148,0.7674535957898805,-0.0019237760709147622
Ziegler-Nichols relay,7.18,0.8,0.7992235548286227,0.6534116077448532,0.0007764451713773157
Ziegler-Nichols relay,7.19,0.8,0.7998934529277023,0.8360679502780021,0.00010654707229773575
Ziegler-Nichols relay,7.2,0.8,0.799867357239678,0.7984581900863645,0.0001326427603220992
Ziegler-Nichols relay,7.21,0.8,0.801216233636257,0.8740555590515285,-0.0012162336362570025
Ziegler-Nichols relay,7.22,0.8,0.7995087685072975,0.7073056515434782,0.0004912314927025818
Ziegler-Nichols relay,7.23,0.8,0.801129571123285,0.8886529123866114,-0.0011295711232849337
Ziegler-Nichols relay,7.24,0.8,0.8005360257623133,0.7684845762698453,-0.0005360257623132636
Ziegler-Nichols relay,7.25,0.8,0.8003294346615822,0.7891735152221054,-0.00032943466158219525
Ziegler-Nichols relay,7.26,0.8,0.8013700677332042,0.8575642536007921,-0.0013700677332041389
Ziegler-Nichols relay,7.2700000000000005,0.8,0.8000798230917684,0.730406612454236,-7.982309176834956e-05
Ziegler-Nichols relay,7.28,0.8,0.8016040889608942,0.8839144458936893,-0.0016040889608941455
Ziegler-Nichols relay,7.29,0.8,0.8017623235760296,0.8103069927933415,-0.0017623235760295675
Ziegler-Nichols relay,7.3,0.8,0.8012455063189461,0.7733373744364365,-0.0012455063189460436
Ziegler-Nichols relay,7.3100000000000005,0.8,0.8013517591632527,0.8070894127558105,-0.001351759163252697
Ziegler-Nichols relay,7.32,0.8,0.8005684573642073,0.7582701602157549,-0.0005684573642072976
Ziegler-Nichols relay,7.33,0.8,0.7996834336390224,0.7518921524790337,0.0003165663609776548
Ziegler-Nichols relay,7.34,0.8,0.8003503593243572,0.836364346332438,-0.00035035932435711903
Ziegler-Nichols relay,7.3500000000000005,0.8,0.8009479958554906,0.8332203685366947,-0.0009479958554905465
Ziegler-Nichols relay,7.36,0.8,0.8012606635849299,0.8181447209746532,-0.001260663584929822
Ziegler-Nichols relay,7.37,0.8,0.8013010895106695,0.8034840895006098,-0.0013010895106694287
Ziegler-Nichols relay,7.38,0.8,0.8001914389562609,0.7402703090181979,-0.0001914389562608365
Ziegler-Nichols relay,7.390000000000001,0.8,0.8005633440982217,0.8206462217641091,-0.0005633440982216742
Ziegler-Nichols relay,7.4,0.8,0.8001507391256008,0.7778700706040672,-0.00015073912560070735
Ziegler-Nichols relay,7.41,0.8,0.8003912954319088,0.8133813359725441,-0.0003912954319087447
Ziegler-Nichols relay,7.42,0.8,0.8012489820853025,0.847564061368563,-0.0012489820853024414
Ziegler-Nichols relay,7.43,0.8,0.8000700761999036,0.7364091583883636,-7.007619990351266e-05
Ziegler-Nichols relay,7.44,0.8,0.8012565381454391,0.8653254832043588,-0.0012565381454390234
Ziegler-Nichols relay,7.45,0.8,0.8009073411739202,0.782050704711897,-0.0009073411739201065
Ziegler-Nichols relay,7.46,0.8,0.7992736720191147,0.7110555376596196,0.000726327980885344
Ziegler-Nichols relay,7.47,0.8,0.8008472606260638,0.885821045401315,-0.0008472606260637727
Ziegler-Nichols relay,7.48,0.8,0.800706749110695,0.7931191272807786,-0.0007067491106949042
Ziegler-Nichols relay,7.49,0.8,0.8021240255803036,0.8786569549391708,-0.002124025580303557
Ziegler-Nichols relay,7.5,0.8,0.8018989262389552,0.7897435618061386,-0.0018989262389551564
Ziegler-Nichols relay,7.51,0.8,0.8027702022024679,0.8498191042321523,-0.0027702022024678197
Ziegler-Nichols relay,7.5200000000000005,0.8,0.8022006942909707,0.771447267070128,-0.002200694290970695
Ziegler-Nichols relay,7.53,0.8,0.8020938111354425,0.7963221207369221,-0.0020938111354424915
Ziegler-Nichols relay,7.54,0.8,0.801408270690562,0.7643890866670119,-0.0014082706905619302
Ziegler-Nichols relay,7.55,0.8,0.7996167633150956,0.7028753650399071,0.0003832366849044755
Ziegler-Nichols relay,7.5600000000000005,0.8,0.7998494514062456,0.8124146083283489,0.0001505485937544071
Ziegler-Nichols relay,7.57,0.8,0.7995715342986599,0.7845640104890325,0.0004284657013401416
Ziegler-Nichols relay,7.58,0.8,0.8000656371510065,0.8267471911777258,-6.563715100649237e-05
Ziegler-Nichols relay,7.59,0.8,0.8005009612521463,0.8240084627136944,-0.0005009612521462703
Ziegler-Nichols relay,7.6000000000000005,0.8,0.8013056673139465,0.8447597946511576,-0.0013056673139464348
Ziegler-Nichols relay,7.61,0.8,0.8027077557402459,0.8784205307604139,-0.002707755740245843
Ziegler-Nichols relay,7.62,0.8,0.8017108695401773,0.7478790147364769,-0.0017108695401772955
Ziegler-Nichols relay,7.63,0.8,0.7996588045695365,0.6888472961549337,0.0003411954304635145
